productAsin,country,date,isVerified,ratingScore,reviewTitle,reviewDescription,reviewUrl,reviewedIn,variant,variantAsin,year,month,reviewLength,cleanedReview,sentiment,sentiment_label
B09G9D8KRQ,India,2024-02-24,True,5,Redefining Excellence: A Review of the iPhone 13 128GB,"The iPhone 13 128GB has surpassed my expectations in every aspect, setting a new standard for smartphone excellence. From its sleek design to its powerful performance and innovative features, this device has truly redefined what it means to own a premium smartphone.Design and Build Quality:The iPhone 13’s design is a masterpiece of craftsmanship, featuring a sleek aluminum frame and a stunning ceramic shield front cover. The device feels incredibly premium in hand, with its compact form factor and exquisite attention to detail. The IP68 water and dust resistance provide added durability and peace of mind, making it perfect for everyday use.Display:The Super Retina XDR display of the iPhone 13 is nothing short of breathtaking. The 6.1-inch OLED screen delivers vibrant colors, deep blacks, and excellent brightness levels, ensuring an immersive viewing experience for everything from streaming videos to browsing the web. The True Tone technology adapts the display to ambient lighting conditions, providing a comfortable viewing experience at all times.Performance:Powered by the A15 Bionic chip, the iPhone 13 delivers unparalleled performance and responsiveness. Apps launch instantly, animations are buttery smooth, and multitasking is a breeze, thanks to the efficient CPU and GPU. Whether it’s gaming, productivity tasks, or content creation, this device handles everything with ease, making it a true powerhouse in the palm of your hand.Camera:The camera system of the iPhone 13 is a true game-changer, capturing stunning photos and videos with remarkable clarity and detail. The dual-camera setup includes a 12MP wide and ultra-wide lens, with features such as Night mode, Deep Fusion, and Smart HDR 4 elevating photography to new heights. The addition of Cinematic mode adds a cinematic touch to video recordings, allowing users to unleash their creativity like never before.Battery Life:Battery life on the iPhone 13 is exceptional, easily lasting a full day with heavy usage. The efficient power management of the A15 chip, coupled with software optimizations, ensures long-lasting performance without compromising on productivity or entertainment. With MagSafe charging and fast charging support, staying powered up on the go has never been easier or more convenient.iOS Experience:As expected, the iPhone 13 runs on the latest version of iOS, providing a seamless and intuitive user experience. iOS 15 introduces a host of new features and improvements, including Focus mode, Live Text, and enhanced privacy controls, further enhancing the overall user experience and productivity.Conclusion:In conclusion, the iPhone 13 128GB is a true masterpiece of innovation and excellence, delivering an unparalleled experience that is sure to delight even the most discerning smartphone users. With its stunning design, powerful performance, innovative features, and exceptional battery life, it’s not just a smartphone - it’s a lifestyle upgrade. If you’re looking for the best of the best, look no further than the iPhone 13.",https://www.amazon.in/gp/customer-reviews/R11H1JWAKR2GEH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 24 February 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2024,2,3039,iphone 13 128gb surpassed expectations every aspect setting new standard smartphone excellence sleek design powerful performance innovative features device truly redefined means premium smartphonedesign build qualitythe iphone 13 ’ design masterpiece craftsmanship featuring sleek aluminum frame stunning ceramic shield front cover device feels incredibly premium hand compact form factor exquisite attention detail ip68 water dust resistance provide added durability peace mind making perfect everyday usedisplaythe super retina xdr display iphone 13 nothing short breathtaking 61inch oled screen delivers vibrant colors deep blacks excellent brightness levels ensuring immersive viewing experience everything streaming videos browsing web true tone technology adapts display ambient lighting conditions providing comfortable viewing experience timesperformancepowered a15 bionic chip iphone 13 delivers unparalleled performance responsiveness apps launch instantly animations buttery smooth multitasking breeze thanks efficient cpu gpu whether ’ gaming productivity tasks content creation device handles everything ease making true powerhouse palm handcamerathe camera system iphone 13 true gamechanger capturing stunning photos videos remarkable clarity detail dualcamera setup includes 12mp wide ultrawide lens features night mode deep fusion smart hdr 4 elevating photography new heights addition cinematic mode adds cinematic touch video recordings allowing users unleash creativity like never beforebattery lifebattery life iphone 13 exceptional easily lasting full day heavy usage efficient power management a15 chip coupled software optimizations ensures longlasting performance without compromising productivity entertainment magsafe charging fast charging support staying powered go never easier convenientios experienceas expected iphone 13 runs latest version ios providing seamless intuitive user experience ios 15 introduces host new features improvements including focus mode live text enhanced privacy controls enhancing overall user experience productivityconclusionin conclusion iphone 13 128gb true masterpiece innovation excellence delivering unparalleled experience sure delight even discerning smartphone users stunning design powerful performance innovative features exceptional battery life ’ not smartphone ’ lifestyle upgrade ’ looking best best look no iphone 13,0.3344195198740653,Positive
B09G9D8KRQ,India,2024-07-11,True,4,1 star cut for heating issue,"Its 8 month and battery health is 90%To nullify heating I’ve ordered a cooler with Hit sink technology, works like refrigerator .Otherwise phone is so smooth , my storage is fullStill consistently giving great camera performance",https://www.amazon.in/gp/customer-reviews/R37L87VK6ST9UF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 11 July 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2024,7,228,8 month battery health 90to nullify heating ’ ordered cooler hit sink technology works like refrigerator otherwise phone smooth storage fullstill consistently giving great camera performance,0.4833333333333334,Positive
B09G9D8KRQ,India,2024-09-18,True,4,Camera quality is not up to the mark,Nice,https://www.amazon.in/gp/customer-reviews/R2WH1HJE80OI5I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 18 September 2024,Colour: GreenSize: 128 GB,B09V4B6K53,2024,9,4,nice,0.6,Positive
B09G9D8KRQ,India,2024-09-10,True,5,"Very happy, genuine product","Very happy with the purchase, product is genuine, but this is my third time when exchang not worked, amazon mentioned the value of old phone but delivery guy 2 times denied accepting the exchange with 2 diff phones in 2 instances. Very bad experience with exchange, not trustworthy in this.",https://www.amazon.in/gp/customer-reviews/R2HGZRBT7H0WOO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 10 September 2024,Colour: GreenSize: 128 GB,B09V4B6K53,2024,9,290,happy purchase product genuine third time exchang not worked amazon mentioned value old phone delivery guy 2 times denied accepting exchange 2 diff phones 2 instances bad experience exchange not trustworthy,0.11800000000000004,Neutral
B09G9D8KRQ,India,2024-09-16,True,5,Fantastic,Value for money,https://www.amazon.in/gp/customer-reviews/R1NHEJAG7G9OFV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 16 September 2024,Colour: GreenSize: 128 GB,B09V4B6K53,2024,9,15,value money,0.0,Neutral
B09G9D8KRQ,India,2024-08-31,True,5,Good,best,https://www.amazon.in/gp/customer-reviews/R39FOBB7H3FF5Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 31 August 2024,Colour: GreenSize: 128 GB,B09V4B6K53,2024,8,4,best,1.0,Positive
B09G9D8KRQ,India,2024-08-21,True,5,Explant product,No 1 Mobile phone,https://www.amazon.in/gp/customer-reviews/R1TDDYYDB9UZ5O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 21 August 2024,Colour: GreenSize: 128 GB,B09V4B6K53,2024,8,17,no 1 mobile phone,0.0,Neutral
B09G9D8KRQ,India,2024-08-16,True,5,This is a the attempt to purchase for in all i-phone family...,"although, i-phone handling is quite different in compare to android phone. But this number is comparatively easier than others.",https://www.amazon.in/gp/customer-reviews/R14GBSCQ7RL37N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 16 August 2024,Colour: GreenSize: 128 GB,B09V4B6K53,2024,8,127,although iphone handling quite different compare android phone number comparatively easier others,0.0,Neutral
B09G9D8KRQ,India,2024-05-11,True,4,Mobile have more heat at the time of charging,All over good price is good less than other sources but it’s have heating issues while charging device. I know apple devices have heated while charging but it’s too hot than other devices,https://www.amazon.in/gp/customer-reviews/R1P1TZGYMTX9WQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 11 May 2024,Colour: GreenSize: 128 GB,B09V4B6K53,2024,5,187,good price good less sources ’ heating issues charging device know apple devices heated charging ’ hot devices,0.20555555555555552,Neutral
B09G9D8KRQ,India,2024-08-12,True,5,Everything was very good,We received a genuine product with best deal very happy. Thanks Amazon.,https://www.amazon.in/gp/customer-reviews/R2JP296Y1VDA88/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 12 August 2024,Colour: GreenSize: 128 GB,B09V4B6K53,2024,8,71,received genuine product best deal happy thanks amazon,0.65,Positive
B09G9D8KRQ,India,2024-08-12,True,5,The best budget phone,"As expected , peak performance",https://www.amazon.in/gp/customer-reviews/R2HLSBBDITLVWE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 12 August 2024,Colour: GreenSize: 128 GB,B09V4B6K53,2024,8,30,expected peak performance,-0.1,Neutral
B09G9D8KRQ,India,2024-08-01,True,5,Amezing,Super super super,https://www.amazon.in/gp/customer-reviews/R379E85WNZJOV2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 1 August 2024,Colour: GreenSize: 128 GB,B09V4B6K53,2024,8,17,super super super,0.3333333333333333,Positive
B09G9D8KRQ,India,2024-08-25,True,3,Kindly update my bill,NYC,https://www.amazon.in/gp/customer-reviews/R19XBNVQ8JW1OG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 25 August 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2024,8,3,nyc,0.0,Neutral
B09G9D8KRQ,India,2024-07-29,True,3,Too expensive,Don’t like it,https://www.amazon.in/gp/customer-reviews/RO1GCDKAGBHG0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 29 July 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2024,7,13,’ like,0.0,Neutral
B09G9D8KRQ,India,2024-07-09,True,3,Alert slider is lose,Alert slider is lose on my phone …. How did it happened….apple or amazon plz replace my product,https://www.amazon.in/gp/customer-reviews/RNQ4GD8HCT3UU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 9 July 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2024,7,95,alert slider lose phone … happened…apple amazon plz replace product,0.0,Neutral
B09G9D8KRQ,India,2024-08-08,True,2,Charging,Its not holding the charge and very slow charge,https://www.amazon.in/gp/customer-reviews/R1J8KSUPYKSA00/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 8 August 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2024,8,47,not holding charge slow charge,-0.39000000000000007,Negative
B09G9D8KRQ,India,2024-05-05,True,3,Front camera quality is awful,"Everything except the Camera quality does it job, battery backup is average during normal usage",https://www.amazon.in/gp/customer-reviews/R1QREEHAN093V9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 5 May 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2024,5,95,everything except camera quality job battery backup average normal usage,0.0,Neutral
B09G9D8KRQ,India,2024-05-13,True,3,Good,Good,https://www.amazon.in/gp/customer-reviews/R25PVJJWIFYLA6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 13 May 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2024,5,4,good,0.7,Positive
B09G9D8KRQ,India,2024-04-14,True,3,Just an iphone,Back camera is niceFront camera is not upto mark60hz display in arround 50k does hurtPerformance wise owsomeIf you have budget then please go for 15 series,https://www.amazon.in/gp/customer-reviews/RBQ7D3WVB2ZU7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 14 April 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2024,4,155,back camera nicefront camera not upto mark60hz display arround 50k hurtperformance wise owsomeif budget please go 15 series,0.35,Positive
B09G9D8KRQ,India,2023-10-15,True,3,Review after using 1week. It. In this price range you get better experience with androids,"Giving review after using 1 week. It’s good in camera if you know how to use it, it’s don’t have app lock you have to turn on aps lock by shortcut bt in this case your phone get locked whenever you try to open the locked app, and the battery quality is soo bad it goes down 100 to 30 in regular 2 hour usage and take maximum 3 hours to get fully charged 0-100. If you’re addicted in video calling it’s not at good if the other person doesn’t have iphone though you need to use google meet or whatsapp video call features but in iphone the google meet doesn’t provide its all features like you can’t shared your screen you can’t enjoying  meets all effects. After switching android to ios I don’t feel something extra ordinary. It’s just looks classy but you can’t enjoying everything like Android…",https://www.amazon.in/gp/customer-reviews/R1GN1PABJPO0HQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 15 October 2023,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2023,10,797,giving review using 1 week ’ good camera know use ’ ’ app lock turn aps lock shortcut bt case phone get locked whenever try open locked app battery quality soo bad goes 100 30 regular 2 hour usage take maximum 3 hours get fully charged 0100 ’ addicted video calling ’ not good person ’ iphone though need use google meet whatsapp video call features iphone google meet ’ provide features like ’ shared screen ’ enjoying meets effects switching android ios ’ feel something extra ordinary ’ looks classy ’ enjoying everything like android…,0.06688034188034188,Neutral
B09G9D8KRQ,India,2024-03-28,True,3,Device heating,It’s tooooo much heating in normal usage only….. I think this piece have some default because my friend also have same but not heated too early can my iPhone can be replace by new one.,https://www.amazon.in/gp/customer-reviews/R25IF8DURQEJT6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 28 March 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2024,3,184,’ tooooo much heating normal usage only… think piece default friend also not heated early iphone replace new one,0.11727272727272726,Neutral
B09G9D8KRQ,India,2024-07-23,True,2,Issues,I am using this many months so i am facing some minor issues like battery backup and service center very rudely so all over i think wast of time and money here.,https://www.amazon.in/gp/customer-reviews/RORXRGOO1PED/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9D8KRQ,Reviewed in India on 23 July 2024,Colour: StarlightSize: 128 GB,B09G9D8KRQ,2024,7,160,using many months facing minor issues like battery backup service center rudely think wast time money,-0.010000000000000009,Neutral
B09G9D8KRQ,India,2024-08-12,True,4,Quality,Nice one,https://www.amazon.in/gp/customer-reviews/R10HZ6QX4CEG4T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 12 August 2024,Colour: StarlightSize: 256 GB,B09G9BFKZN,2024,8,8,nice one,0.6,Positive
B09G9D8KRQ,India,2024-06-29,True,4,Amazing,"Finally Switched from android. In hand feel is super amazing. they are still susceptible to hacking, among other types of security threats. Photos comes out ver good .Screen quality is wow i mean watching experience is super satisfying.",https://www.amazon.in/gp/customer-reviews/RAXWC1QXRX24X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 29 June 2024,Colour: StarlightSize: 256 GB,B09G9BFKZN,2024,6,236,finally switched android hand feel super amazing still susceptible hacking among types security threats photos comes ver good screen quality wow mean watching experience super satisfying,0.23657407407407405,Neutral
B09G9D8KRQ,India,2023-11-01,True,4,The iPhone 13 - A Stunning Upgrade!,"The iPhone 13 is, without a doubt, a game-changer. As an avid Apple user, I recently upgraded to this incredible device, and it has exceeded my already high expectations in every way. Here's why I am thoroughly impressed with the iPhone 13:Performance: The A15 Bionic chip is a powerhouse. It makes everything I do on my phone feel lightning-fast and seamless. Whether I'm gaming, streaming, or multitasking, the iPhone 13 handles it all effortlessly.Display: The Super Retina XDR display is a work of art. The colors are vivid, the brightness is exceptional, and the contrast is stunning. Whether I'm watching movies, browsing the web, or scrolling through social media, the visual experience is second to none.Camera: The camera system on the iPhone 13 is nothing short of amazing. It captures photos and videos with outstanding clarity and detail. The Night mode has been a game-changer for low-light photography, and the Cinematic mode for videos adds a whole new dimension to my creative endeavors.Battery Life: Apple has improved battery life on the iPhone 13, and it shows. I can go through an entire day of heavy usage without needing to reach for a charger. The battery management features are also impressive, ensuring I get the most out of every charge.iOS: The iPhone 13 runs on iOS, and the user experience is unmatched. The interface is intuitive, and the App Store offers a vast ecosystem of apps that enhance the device's capabilities.Design: The iPhone 13 boasts a sleek and premium design. It's durable and feels great in hand. The Ceramic Shield front cover offers extra protection, which is a welcome addition.5G Capability: The iPhone 13 is 5G-ready, which means I can experience lightning-fast data speeds and low latency, making it future-proof and ready for the latest advancements in mobile technology.Privacy and Security: Apple's commitment to user privacy and security is commendable. With features like Face ID and enhanced data protection, I feel confident that my personal information is in safe hands.In summary, the iPhone 13 is a stunning upgrade, delivering on Apple's legacy of innovation and excellence. It offers exceptional performance, a breathtaking display, a camera system that redefines mobile photography and videography, and a design that exudes luxury. This device is a testament to Apple's commitment to pushing the boundaries of what a smartphone can be. If you're looking for the best in the business, the iPhone 13 is it. I wholeheartedly recommend it to anyone seeking a top-tier mobile experience. It's worth every penny and more!",https://www.amazon.in/gp/customer-reviews/R432I1P1SAZJS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 1 November 2023,Colour: StarlightSize: 256 GB,B09G9BFKZN,2023,11,2583,iphone 13 without doubt gamechanger avid apple user recently upgraded incredible device exceeded already high expectations every way heres thoroughly impressed iphone 13performance a15 bionic chip powerhouse makes everything phone feel lightningfast seamless whether im gaming streaming multitasking iphone 13 handles effortlesslydisplay super retina xdr display work art colors vivid brightness exceptional contrast stunning whether im watching movies browsing web scrolling social media visual experience second nonecamera camera system iphone 13 nothing short amazing captures photos videos outstanding clarity detail night mode gamechanger lowlight photography cinematic mode videos adds whole new dimension creative endeavorsbattery life apple improved battery life iphone 13 shows go entire day heavy usage without needing reach charger battery management features also impressive ensuring get every chargeios iphone 13 runs ios user experience unmatched interface intuitive app store offers vast ecosystem apps enhance devices capabilitiesdesign iphone 13 boasts sleek premium design durable feels great hand ceramic shield front cover offers extra protection welcome addition5g capability iphone 13 5gready means experience lightningfast data speeds low latency making futureproof ready latest advancements mobile technologyprivacy security apples commitment user privacy security commendable features like face id enhanced data protection feel confident personal information safe handsin summary iphone 13 stunning upgrade delivering apples legacy innovation excellence offers exceptional performance breathtaking display camera system redefines mobile photography videography design exudes luxury device testament apples commitment pushing boundaries smartphone youre looking best business iphone 13 wholeheartedly recommend anyone seeking toptier mobile experience worth every penny,0.3487526427061311,Positive
B09G9D8KRQ,India,2024-08-10,True,5,Good,Good,https://www.amazon.in/gp/customer-reviews/RDMZC4ELTKV5E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 10 August 2024,Colour: StarlightSize: 256 GB,B09G9BFKZN,2024,8,4,good,0.7,Positive
B09G9D8KRQ,India,2024-05-11,True,5,Iphone 13,Its a my dream phone. Always working proper and processor is strong and mainly camera is always better than other phone. But but i am unhappy withh main heating issue . Please solve the heating issue. At the charging time phone is always produced more heating.,https://www.amazon.in/gp/customer-reviews/R35M0V9SLFQR0L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 11 May 2024,Colour: StarlightSize: 256 GB,B09G9BFKZN,2024,5,260,dream phone always working proper processor strong mainly camera always better phone unhappy withh main heating issue please solve heating issue charging time phone always produced heating,0.13020833333333334,Neutral
B09G9D8KRQ,India,2024-06-07,True,5,Quality product,Excellent features,https://www.amazon.in/gp/customer-reviews/RMTGIIJ0Q7TF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 7 June 2024,Colour: StarlightSize: 256 GB,B09G9BFKZN,2024,6,18,excellent features,1.0,Positive
B09G9D8KRQ,India,2023-09-21,True,5,Really powerful and impressed,"When talking about phone, Apple is always costly and there are always +ve and -ve for everything.I have been using android for 10+ year and now I moved to Apple.There are lot of applications and few features which I am missing while moved to Apple. But what really impressed me is the power of its processor and capabilities.1. When Android phone comes with 6, 8, 12 GB RAM, the speed or performance is poor. At the same time with 4 GB RAM in iPhone was really powerful and mindblowing.2. When Android storage are full, the phone will response very slow. But Apple still surprised me with the performance.3. The video quality of Anroid phone gives from 48 MP is delivered from Apple's 12 MP camera, which is mesmerizing and absolutely brilliant.- The battery back up is okay, but could have improved. (As I am not using for gaming, it is okay to me)- As Apple started production in India, the price could have reduced.",https://www.amazon.in/gp/customer-reviews/R2SD8XUAFI8HF0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 21 September 2023,Colour: StarlightSize: 256 GB,B09G9BFKZN,2023,9,918,talking phone apple always costly always everythingi using android 10 year moved applethere lot applications features missing moved apple really impressed power processor capabilities1 android phone comes 6 8 12 gb ram speed performance poor time 4 gb ram iphone really powerful mindblowing2 android storage full phone response slow apple still surprised performance3 video quality anroid phone gives 48 mp delivered apples 12 mp camera mesmerizing absolutely brilliant battery back okay could improved not using gaming okay apple started production india price could reduced,0.19714285714285712,Neutral
B09G9D8KRQ,India,2024-04-15,True,5,The perfect one,Good product delivered on time,https://www.amazon.in/gp/customer-reviews/R24UWL97HI2T42/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 15 April 2024,Colour: StarlightSize: 256 GB,B09G9BFKZN,2024,4,30,good product delivered time,0.7,Positive
B09G9D8KRQ,India,2023-12-06,True,5,All rounder,"This device doesnt need any review as there are tons online , but as per my experience its all rounder champ. I bought 256 gb variant. All good till now.Just bit spectacular about the software updates if apple deliberately tries to downgrade the experience and camera quality.Camera quality:I felt iphone 14 gets better result not sure why? Although both device have same camera specs , is apple doing something fishy?Battery:Is decent ,usually lasts for a day.",https://www.amazon.in/gp/customer-reviews/RBQZSI8FESG3Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 6 December 2023,Colour: StarlightSize: 256 GB,B09G9BFKZN,2023,12,461,device doesnt need review tons online per experience rounder champ bought 256 gb variant good till nowjust bit spectacular software updates apple deliberately tries downgrade experience camera qualitycamera qualityi felt iphone 14 gets better result not sure although device camera specs apple something fishybatteryis decent usually lasts day,0.1708333333333333,Neutral
